0.448338935327579,0.0677351898727084,319
0.304893633536041,0.0883218672988096,40
0.657954195402768,0.241152841483432,139
0.380519334239978,0.210408805871935,32
0.287826584729096,0.392328252643441,85
0.382919549358263,0.0604545356610385,2
0.849322463435582,0.164291728141958,71
0.490892384944062,0.319957230976802,38
0.556564574617638,0.628706556330042,138
0.695641957381717,0.156810228296863,11
0.327453112000598,0.792156355895389,16
0.703147498194811,0.432935234609065,20
0.656549890580388,0.120758437097008,148
0.334732765262758,0.325021187833513,18
0.18593406764609,0.622960448619251,62
0.216362623999756,0.355569680638421,17
0.825935437030461,0.880365162919174,12
0.87303758752522,0.785273794801048,16
0.47776865147839,0.768674260954725,90
0.740400065904814,0.849608172764321,34
0.796876873750181,0.0942635506293455,5
0.506494523754256,0.824215445865732,11
0.63345254066734,0.0920877229255354,569
0.714751379947604,0.238318702975855,81
0.533182450091307,0.476214102439417,73
0.609027048084693,0.175345243727105,11
0.720781668430843,0.126294244868295,14
0.676405550208152,0.321263749647284,49
0.655850513796702,0.512771623948466,35
0,0.942863216787751,10
0.160625661839542,0.47960235496928,12
0.407671582805553,0.166040445379812,4
0.163540382082812,0.851492327493447,24
0.553093271634047,0.431009874640842,20
0.334606866221372,0.0638187000209136,50
0.840807288468509,0.203756174616138,2
0.482754367123086,0.10067387375447,128
0.780352638944189,0.493134399064115,53
0.824044447874996,0.759727837245464,12
0.844209252658494,0.228659312164863,37
0.752876093578653,0.142751033957087,143
0.646821382097951,0.633349476719548,1
0.366924898389382,0.703931026305571,27
0.262284014980557,0.533129315008385,135
0.636508157316777,0.23431153709488,132
0.601515120102496,0.150462776457801,2
0.413112126882626,0.425194036087753,69
0.437069949372751,0.119575923884767,6
0.519595162989265,0.357955574874004,7
0.592510144357511,0.24703364556511,8
0.795216552003423,0.235880186180086,164
0.312549553331127,0.525575623208811,43
0.531645173216169,0.183012214974501,723
0.645210561613008,0.364765089164641,17
1,1,19
0.655251205467367,0.631669149177276,34
0.636438135485983,0.293032658197934,5
0.438640488896644,0.147006450815287,99
0.646149575051429,0.23418600857399,25
0.825765193868409,0.100221971079263,41
0.717321783528864,0.460289416699944,55
0.685217251674741,0.314535052626853,16
0.771870826206242,0.439268298369063,33
0.680357665088062,0.330962198908608,64
0.683299789568725,0.304688337612592,1138
0.207384756556135,0.203169709132391,4
0.267407131900677,0.346895114548968,2
0.312952869258719,0.715051861330129,6
0.516975730802315,0.662909839134849,2
0.269741558055175,0.192861412942905,39
0.223757483335092,0.56477262288435,6
0.713797913330087,0.309566126634769,69
0.654836519144538,0.323364627359272,30
0.700016719403917,0.41255749312956,12
0.474819124389355,0.720157751240301,40
0.571528819808824,0.653778847828638,4
0.529116347945853,0.416990443970628,172
0.685684435085735,0.343061287989807,86
0.387072897933489,0.78023674322539,55
0.428411643752611,0.489375170339065,17
0.60610511457601,0.175689717838849,101
0.574217447730257,0.42700042137916,230
0.384163620949615,0,71
0.135480023654574,0.36525662571292,24
0.538670968063669,0.287414316679446,191
0.703383687405178,0.198937599907836,40
0.769111803378261,0.358919057738535,121
0.167290974344077,0.121109916955502,171
0.787292299576475,0.17624154247197,17
0.610886074746378,0.480954934573104,200
0.494820235874593,0.0729069649334119,3096
0.570015809688145,0.770483123928077,25
0.677028913508342,0.262824079304662,35
0.70206968514816,0.280588383509334,9
0.516145126726162,0.482384633627965,22
0.405506673297167,0.520600298023789,34
0.378918595215621,0.59877721161458,2
0.455605843704884,0.297301157136467,26
0.434591621167951,0.232885365391456,10
0.652014202472189,0.291110903910945,86
0.587426459861482,0.109912772892038,19
0.184171621320716,0.244389508784152,25
0.599775624948662,0.42925682566479,42
0.443870600015743,0.376047356126578,9
0.436115715565621,0.34444753208342,10
0.705807532524569,0.228599989394346,144
0.249555201835483,0.709884942465785,88
0.518108541666712,0.320958167283997,44
0.451500469024947,0.456723633953069,21
0.552404729475155,0.625435489444515,7
0.766942781621345,0.273573062196013,56
0.689458667165889,0.393719909777932,5
0.926468004632075,0.357899230393174,20
0.696919399617437,0.392891914365025,4
0.713073614805563,0.345777191434615,66
0.698298890694591,0.677770317924629,47
0.552697260136996,0.723136237755678,29
0.455065809539055,0.386013812294803,16
0.773362251229757,0.24192693394524,50
0.679896568702518,0.294468940219487,240
0.666863450568724,0.322692774613988,2
0.790422183546578,0.442130626816577,16
0.548489864666434,0.12855375824433,109
0.685454268383959,0.418333450267335,28
0.623216630927178,0.0659150263197909,22
0.579816007621943,0.214031767111133,9
0.556340816123071,0.0448053133983464,9
0.41061779569156,0.0142600399732018,181
0.858846537625448,0.126608066170522,292
0.664947320876113,0.197531680473858,11
0.974207423212812,0.570051322637035,5
0.355794898580661,0.399232719468907,45
0.251797325401971,0.243973697065043,17
0.448209636528198,0.206908416705904,13
0.000235938155630665,0.510961718586275,5
0.589956170134807,0.271995199066317,28
0.286399614853423,0.45771047491371,16
0.279803777188916,0.584464099940144,5
0.336295297683357,0.720698892643123,62
0.409672832676649,0.212092988897198,121
0.65713054652459,0.19627639526495,1
0.612416009322383,0.363196583181949,2
0.660214275694337,0.33659413918282,4
0.874872487686487,0.201096690467159,117
0.184461360927108,0.0656012050175638,408
0.375498900109565,0.0648480338922186,78
0.617124059831219,0.264737181412819,23
0.475327142764868,0.383416636235624,19
0.737579256963423,0.223767141340048,55
0.220153929204522,0.0403699723185008,42
0.146783545764865,0.170710910241599,75
0.807910439086796,0.657157162014445,29
0.776307638019452,0.79221069493257,18
0.281388365960262,0.48359188911421,1
0.409157659942421,0.501556019158605,6
0.640877044097131,0.212155403184127,19
0.174846024834228,0.819009994013444,31
0.245434552087761,0.443498606259343,9
0.690219992757674,0.713383569713497,40
0.292712815376257,0.801676100243803,65
0.368479747693524,0.32162593708861,80
0.571039645966482,0.392723452077305,65
0.563735975602058,0.424796557307006,170
0.149725025076932,0.778552564970211,6
0.786805758302514,0.135269534111991,16
0.44596915673909,0.102481484455299,15
0.653314881997696,0.0218921740433661,594
0.568363426320202,0.00145613084233399,225
0.431063616279997,0.419236899618864,41
0.51169594450639,0.751448112582534,203
0.4807832732737,0.094949773201847,61
0.664078445679341,0.195209402837377,169
0.674510085546186,0.0871084249385665,212
0.438902043050625,0.64409389112591,9
0.41564544869755,0.611006685413029,3
0.135018615905056,0.341177926600933,36
0.419044292235085,0.323737415684187,4
0.435467800795265,0.105494168956679,56
0.28376596932179,0.665067075135804,54
0.384136793156337,0.104891632056403,141
0.891427243174701,0.767394946323176,10
0.303567399723963,0.232616902062854,25
0.63661352456886,0.145562872825042,512
0.330371487264219,0.588453178165487,11
0.245346845624729,0.684924448927408,23
0.353272844775524,0.888433062973185,7
0.539667172893063,0.116942370061926,120
0.836114783717761,0.338954357312627,106
0.848602455282222,0.267125754427038,102
0.503229507819139,0.614263067470069,13
0.854172519760063,0.834674397369079,12
0.378458253396827,0.925354281278495,15
0.497573180092365,0.617219158693091,129
0.534494474766325,0.728897691830263,17
0.676885921706777,0.102067240336359,226
0.763269660083079,0.207322905103345,62
0.680611048041517,0.702530247264524,12
0.623339207350295,0.799515060728665,25
0.64777100855978,0.697420401448545,102
0.564317202380213,0.480184564282997,6
0.31684080248617,0.111419115142728,20
0.382903753947979,0.107351991065864,29
0.641014226576249,0.304750831484604,6
0.350135809251787,0.638929920675465,17
0.197812500894996,0.549655470655707,10
0.51953316368971,0.133888720382192,6
0.53846887180599,0.330828340315071,69
0.661410057818803,0.647343728879042,447
0.488034764926637,0.616501804118497,62
0.628749164825746,0.373403767403142,35
0.305829773169128,0.478290500332432,14
0.361391616936767,0.467677788190675,105
0.424283087884504,0.67627611754565,225
0.376041674839387,0.666784467233383,11
0.265501939218313,0.846321522517153,62
0.475990012823792,0.0898282095494999,45
0.390493562194981,0.0295745195218868,3
0.284441491697902,0.370988044578311,10
0.939786629505255,0.406486757366178,62
0.350939355518032,0.690495407195115,53
0.51333079191138,0.619087784791012,32
0.546540454092043,0.493607898419228,18
0.580785574001016,0.48088086747358,1
0.608166870041106,0.366826410078068,11
